Rotational Motion Sensor Data File Tue, Sep 25, 2012 10:03 AM
Time (s)	Angle (Degrees)
29.039	0.500
29.041	0.500
29.044	0.500
29.045	0.500
29.048	0.500
29.051	0.500
29.053	0.500
29.055	0.500
29.057	0.750
29.061	0.750
29.064	0.750
29.066	0.750
29.069	0.750
29.071	0.750
29.075	0.750
29.077	1.000
29.079	1.000
29.082	1.000
29.085	1.000
29.088	1.000
29.090	1.000
29.092	1.000
29.095	1.000
29.098	1.250
29.101	1.250
29.104	1.250
29.106	1.250
29.109	1.250
29.112	1.250
29.115	1.250
29.117	1.250
29.119	1.250
29.122	1.500
29.126	1.500
29.128	1.500
29.130	1.500
29.132	1.500
29.135	1.500
29.138	1.500
29.140	1.500
29.142	1.500
29.145	1.500
29.148	1.750
29.151	1.750
29.154	1.750
29.156	1.750
29.158	1.750
29.162	1.750
29.165	1.750
29.167	1.750
29.170	1.750
29.172	1.750
29.174	2.000
29.177	2.000
29.180	2.000
29.182	2.000
29.184	2.000
29.187	2.000
29.190	2.000
29.193	2.000
29.195	2.000
29.198	2.000
29.201	2.000
29.204	2.000
29.207	2.000
29.209	2.250
29.212	2.250
29.215	2.250
29.217	2.250
29.219	2.250
29.221	2.250
29.223	2.250
29.227	2.250
29.230	2.250
29.233	2.250
29.239	2.250
29.242	2.250
29.245	2.250
29.247	2.250
29.250	2.250
29.252	2.250
29.255	2.250
29.257	2.250
29.260	2.500
29.263	2.500
29.265	2.500
29.268	2.500
29.271	2.500
29.274	2.500
29.277	2.500
29.279	2.500
29.282	2.500
29.285	2.500
29.288	2.500
29.290	2.500
29.293	2.500
29.296	2.500
29.298	2.500
29.300	2.500
29.302	2.500
29.304	2.500
29.307	2.500
29.311	2.500
29.313	2.500
29.315	2.500
29.317	2.500
29.321	2.500
29.324	2.500
29.327	2.500
29.330	2.500
29.332	2.500
29.334	2.500
29.337	2.500
29.339	2.500
29.342	2.500
29.345	2.500
29.348	2.500
29.350	2.500
29.352	2.500
29.355	2.500
29.358	2.500
29.361	2.500
29.364	2.500
29.366	2.500
29.370	2.250
29.373	2.250
29.375	2.250
29.377	2.250
29.380	2.250
29.382	2.250
29.385	2.250
29.387	2.250
29.390	2.250
29.393	2.250
29.396	2.250
29.399	2.250
29.401	2.250
29.404	2.250
29.408	2.250
29.410	2.250
29.413	2.250
29.415	2.000
29.418	2.000
29.421	2.000
29.423	2.000
29.425	2.000
29.428	2.000
29.431	2.000
29.434	2.000
29.437	2.000
29.439	2.000
29.442	2.000
29.446	2.000
29.448	1.750
29.450	1.750
29.453	1.750
29.456	1.750
29.459	1.750
29.461	1.750
29.464	1.750
29.465	1.750
29.468	1.750
29.471	1.750
29.474	1.500
29.476	1.500
29.478	1.500
29.481	1.500
29.485	1.500
29.487	1.500
29.490	1.500
29.492	1.500
29.496	1.500
29.498	1.500
29.501	1.250
29.503	1.250
29.507	1.250
29.509	1.250
29.511	1.250
29.513	1.250
29.516	1.250
29.519	1.250
29.522	1.000
29.525	1.000
29.527	1.000
29.529	1.000
29.533	1.000
29.535	1.000
29.538	1.000
29.540	1.000
29.543	0.750
29.547	0.750
29.548	0.750
29.551	0.750
29.553	0.750
29.555	0.750
29.558	0.750
29.562	0.750
29.564	0.500
29.567	0.500
29.569	0.500
29.573	0.500
29.576	0.500
29.578	0.500
29.580	0.500
29.583	0.500
29.587	0.250
29.590	0.250
29.591	0.250
29.594	0.250
29.597	0.250
29.600	0.250
29.603	0.250
29.605	0.000
29.608	0.000
29.612	0.000
29.614	0.000
29.616	0.000
29.619	0.000
29.622	0.000
29.625	-0.250
29.627	-0.250
29.630	-0.250
29.632	-0.250
29.635	-0.250
29.638	-0.250
29.640	-0.250
29.642	-0.250
29.645	-0.500
29.648	-0.500
29.651	-0.500
29.654	-0.500
29.656	-0.500
29.658	-0.500
29.661	-0.500
29.665	-0.500
29.667	-0.750
29.669	-0.750
29.672	-0.750
29.674	-0.750
29.677	-0.750
29.679	-0.750
29.682	-0.750
29.684	-0.750
29.688	-1.000
29.690	-1.000
29.693	-1.000
29.696	-1.000
29.699	-1.000
29.701	-1.000
29.705	-1.000
29.708	-1.000
29.711	-1.250
29.714	-1.250
29.715	-1.250
29.718	-1.250
29.721	-1.250
29.724	-1.250
29.726	-1.250
29.729	-1.250
29.731	-1.250
29.734	-1.500
29.737	-1.500
29.740	-1.500
29.742	-1.500
29.745	-1.500
29.748	-1.500
29.751	-1.500
29.753	-1.500
29.756	-1.500
29.758	-1.500
29.762	-1.500
29.764	-1.750
29.766	-1.750
29.768	-1.750
29.772	-1.750
29.775	-1.750
29.778	-1.750
29.780	-1.750
29.783	-1.750
29.787	-1.750
29.789	-1.750
29.792	-1.750
29.794	-1.750
29.797	-2.000
29.800	-2.000
29.802	-2.000
29.804	-2.000
29.807	-2.000
29.810	-2.000
29.813	-2.000
29.816	-2.000
29.818	-2.000
29.821	-2.000
29.824	-2.000
29.827	-2.000
29.830	-2.000
29.832	-2.000
29.835	-2.000
29.839	-2.000
29.840	-2.000
29.842	-2.000
29.845	-2.000
29.848	-2.250
29.851	-2.250
29.854	-2.250
29.856	-2.250
29.858	-2.250
29.861	-2.250
29.864	-2.250
29.867	-2.250
29.870	-2.250
29.873	-2.250
29.876	-2.250
29.879	-2.250
29.882	-2.250
29.883	-2.250
29.887	-2.250
29.890	-2.250
29.892	-2.250
29.894	-2.250
29.898	-2.250
29.901	-2.250
29.904	-2.250
29.906	-2.250
29.909	-2.250
29.913	-2.250
29.915	-2.250
29.918	-2.250
29.920	-2.250
29.923	-2.250
29.925	-2.250
29.928	-2.250
29.930	-2.250
29.932	-2.250
29.935	-2.250
29.939	-2.250
29.941	-2.250
29.944	-2.250
29.947	-2.250
29.950	-2.250
29.953	-2.250
29.955	-2.250
29.958	-2.250
29.961	-2.250
29.964	-2.000
29.966	-2.000
29.968	-2.000
29.971	-2.000
29.974	-2.000
29.977	-2.000
29.980	-2.000
29.982	-2.000
29.986	-2.000
29.989	-2.000
29.992	-2.000
29.994	-2.000
29.998	-2.000
30.001	-2.000
30.004	-2.000
30.006	-2.000
30.008	-1.750
30.011	-1.750
30.014	-1.750
30.017	-1.750
30.019	-1.750
30.021	-1.750
30.023	-1.750
30.027	-1.750
30.030	-1.750
30.032	-1.750
30.034	-1.750
30.037	-1.750
30.040	-1.500
30.043	-1.500
30.046	-1.500
30.048	-1.500
30.051	-1.500
30.054	-1.500
30.057	-1.500
30.060	-1.500
30.062	-1.500
30.066	-1.500
30.068	-1.250
30.071	-1.250
30.073	-1.250
30.076	-1.250
30.080	-1.250
30.082	-1.250
30.085	-1.250
30.087	-1.250
30.090	-1.250
30.092	-1.000
30.095	-1.000
30.097	-1.000
30.101	-1.000
30.104	-1.000
30.107	-1.000
30.109	-1.000
30.112	-1.000
30.115	-0.750
30.118	-0.750
30.121	-0.750
30.123	-0.750
30.127	-0.750
30.130	-0.750
30.132	-0.750
30.134	-0.750
30.136	-0.500
30.138	-0.500
30.142	-0.500
30.145	-0.500
30.148	-0.500
30.150	-0.500
30.152	-0.500
30.156	-0.500
30.159	-0.250
30.161	-0.250
30.164	-0.250
30.167	-0.250
30.170	-0.250
30.173	-0.250
30.174	-0.250
30.176	-0.250
30.180	0.000
30.183	0.000
30.188	0.000
30.191	0.000
30.194	0.000
30.197	0.250
30.200	0.250
30.203	0.250
30.205	0.250
30.207	0.250
30.211	0.250
30.214	0.250
30.215	0.250
30.217	0.500
30.219	0.500
30.222	0.500
30.226	0.500
30.228	0.500
30.231	0.500
30.233	0.500
30.237	0.500
30.239	0.750
30.242	0.750
30.244	0.750
30.247	0.750
30.251	0.750
30.253	0.750
30.255	0.750
30.257	0.750
30.260	1.000
30.263	1.000
30.266	1.000
30.268	1.000
30.271	1.000
30.275	1.000
30.277	1.000
30.280	1.000
30.282	1.250
30.285	1.250
30.289	1.250
30.291	1.250
30.294	1.250
30.296	1.250
30.299	1.250
30.302	1.250
30.304	1.500
30.306	1.500
30.308	1.500
30.311	1.500
30.315	1.500
30.317	1.500
30.320	1.500
30.322	1.500
30.326	1.500
30.328	1.500
30.331	1.750
30.334	1.750
30.337	1.750
30.340	1.750
30.342	1.750
30.344	1.750
30.347	1.750
30.351	1.750
30.353	1.750
30.356	1.750
30.358	2.000
30.362	2.000
30.365	2.000
30.367	2.000
30.370	2.000
30.373	2.000
30.377	2.000
30.379	2.000
30.382	2.000
30.383	2.000
30.386	2.000
30.390	2.000
30.392	2.000
30.395	2.250
30.397	2.250
30.400	2.250
30.403	2.250
30.406	2.250
30.408	2.250
30.411	2.250
30.415	2.250
30.417	2.250
30.420	2.250
30.422	2.250
30.424	2.250
30.427	2.250
30.430	2.250
30.433	2.250
30.436	2.250
30.439	2.250
30.442	2.250
30.444	2.250
30.447	2.250
30.450	2.500
30.453	2.500
30.456	2.500
30.458	2.500
30.462	2.500
30.465	2.500
30.466	2.500
30.469	2.500
30.471	2.500
30.475	2.500
30.477	2.500
30.480	2.500
30.483	2.500
30.486	2.500
30.489	2.500
30.492	2.500
30.494	2.500
30.497	2.500
30.501	2.500
30.503	2.500
30.506	2.500
30.507	2.500
30.511	2.500
30.514	2.500
30.517	2.500
30.519	2.500
30.521	2.500
30.525	2.500
30.527	2.500
30.530	2.500
30.533	2.500
30.535	2.500
30.538	2.500
30.541	2.250
30.544	2.250
30.546	2.250
30.548	2.250
30.552	2.250
30.555	2.250
30.557	2.250
30.559	2.250
30.563	2.250
30.566	2.250
30.568	2.250
30.571	2.250
30.574	2.250
30.577	2.250
30.580	2.250
30.582	2.250
30.584	2.250
30.588	2.250
30.590	2.250
30.593	2.000
30.595	2.000
30.597	2.000
30.600	2.000
30.603	2.000
30.606	2.000
30.609	2.000
30.611	2.000
30.615	2.000
30.618	2.000
30.621	2.000
30.623	2.000
30.625	2.000
30.628	1.750
30.632	1.750
30.633	1.750
30.636	1.750
30.638	1.750
30.642	1.750
30.645	1.750
30.647	1.750
30.650	1.750
30.653	1.500
30.656	1.500
30.659	1.500
30.663	1.500
30.667	1.500
30.671	1.500
30.673	1.500
30.675	1.500
30.678	1.500
30.680	1.250
30.683	1.250
30.686	1.250
30.689	1.250
30.692	1.250
30.695	1.250
30.698	1.250
30.701	1.250
30.703	1.000
30.706	1.000
30.709	1.000
30.712	1.000
30.715	1.000
30.716	1.000
30.719	1.000
30.722	1.000
30.725	0.750
30.728	0.750
30.731	0.750
30.734	0.750
30.737	0.750
30.740	0.750
30.742	0.750
30.744	0.500
30.748	0.500
30.751	0.500
30.754	0.500
30.756	0.500
30.758	0.500
30.761	0.500
30.764	0.500
30.766	0.250
30.768	0.250
30.772	0.250
30.775	0.250
30.778	0.250
30.780	0.250
30.782	0.250
30.786	0.000
30.789	0.000
30.792	0.000
30.794	0.000
30.797	0.000
30.800	0.000
30.803	0.000
30.805	-0.250
30.807	-0.250
30.811	-0.250
30.814	-0.250
30.816	-0.250
30.819	-0.250
30.822	-0.250
30.825	-0.250
30.828	-0.500
30.830	-0.500
30.832	-0.500
30.835	-0.500
30.838	-0.500
30.840	-0.500
30.842	-0.500
30.845	-0.500
30.848	-0.750
30.851	-0.750
30.854	-0.750
30.856	-0.750
30.859	-0.750
30.863	-0.750
30.865	-0.750
30.868	-0.750
30.870	-1.000
30.873	-1.000
30.877	-1.000
30.879	-1.000
30.881	-1.000
30.883	-1.000
30.886	-1.000
30.889	-1.000
30.892	-1.250
30.894	-1.250
30.896	-1.250
30.900	-1.250
30.902	-1.250
30.905	-1.250
30.908	-1.250
30.910	-1.250
30.914	-1.250
30.917	-1.250
30.919	-1.500
30.922	-1.500
30.924	-1.500
30.927	-1.500
30.930	-1.500
30.932	-1.500
30.935	-1.500
30.938	-1.500
30.941	-1.500
30.944	-1.500
30.947	-1.750
30.949	-1.750
30.953	-1.750
30.956	-1.750
30.958	-1.750
30.961	-1.750
30.965	-1.750
30.966	-1.750
30.969	-1.750
30.971	-1.750
30.973	-1.750
30.977	-1.750
30.980	-2.000
30.982	-2.000
30.984	-2.000
30.988	-2.000
30.991	-2.000
30.994	-2.000
30.996	-2.000
30.999	-2.000
31.003	-2.000
31.006	-2.000
31.007	-2.000
31.009	-2.000
31.013	-2.000
31.016	-2.000
31.018	-2.000
31.021	-2.000
31.024	-2.000
31.027	-2.000
31.030	-2.000
31.033	-2.000
31.036	-2.250
31.039	-2.250
31.042	-2.250
31.044	-2.250
31.047	-2.250
31.049	-2.250
31.053	-2.250
31.055	-2.250
31.057	-2.250
31.060	-2.250
31.063	-2.250
31.066	-2.250
31.069	-2.250
31.071	-2.250
31.073	-2.250
31.076	-2.250
31.080	-2.250
31.083	-2.250
31.085	-2.250
31.088	-2.250
31.091	-2.250
31.094	-2.250
31.096	-2.250
31.098	-2.250
31.100	-2.250
31.103	-2.250
31.107	-2.250
31.109	-2.250
31.112	-2.250
31.114	-2.250
31.118	-2.250
31.121	-2.250
31.124	-2.250
31.126	-2.250
31.129	-2.250
31.132	-2.250
31.135	-2.000
31.137	-2.000
31.139	-2.000
31.142	-2.000
31.145	-2.000
31.148	-2.000
31.151	-2.000
31.157	-2.000
31.160	-2.000
31.163	-2.000
31.166	-2.000
31.169	-2.000
31.171	-2.000
31.173	-2.000
31.176	-2.000
31.179	-2.000
31.182	-2.000
31.184	-1.750
31.188	-1.750
31.191	-1.750
31.194	-1.750
31.196	-1.750
31.199	-1.750
31.202	-1.750
31.205	-1.750
31.208	-1.750
31.210	-1.750
31.214	-1.750
31.216	-1.750
31.219	-1.500
31.222	-1.500
31.224	-1.500
31.226	-1.500
31.230	-1.500
31.232	-1.500
31.235	-1.500
31.238	-1.500
31.241	-1.500
31.244	-1.500
31.247	-1.250
31.250	-1.250
31.253	-1.250
31.256	-1.250
31.258	-1.250
31.260	-1.250
31.263	-1.250
31.267	-1.250
31.270	-1.250
31.273	-1.000
31.275	-1.000
31.278	-1.000
31.281	-1.000
31.284	-1.000
31.286	-1.000
31.289	-1.000
31.293	-1.000
31.296	-0.750
31.298	-0.750
31.299	-0.750
31.303	-0.750
31.306	-0.750
31.308	-0.750
31.311	-0.750
31.314	-0.750
31.318	-0.500
31.320	-0.500
31.323	-0.500
31.325	-0.500
31.328	-0.500
31.332	-0.500
31.335	-0.500
31.337	-0.250
31.339	-0.250
31.342	-0.250
31.345	-0.250
31.348	-0.250
31.350	-0.250
31.352	-0.250
31.356	-0.250
31.359	0.000
31.361	0.000
31.364	0.000
31.367	0.000
31.370	0.000
31.373	0.000
31.376	0.000
31.379	0.250
31.382	0.250
31.384	0.250
31.386	0.250
31.389	0.250
31.392	0.250
31.395	0.250
31.398	0.500
31.401	0.500
31.404	0.500
31.407	0.500
31.410	0.500
31.412	0.500
31.415	0.500
31.418	0.500
31.421	0.750
31.423	0.750
31.425	0.750
31.428	0.750
31.432	0.750
31.435	0.750
31.437	0.750
31.439	0.750
31.442	1.000
31.446	1.000
31.449	1.000
31.451	1.000
31.455	1.000
31.458	1.000
31.461	1.000
31.464	1.250
31.465	1.250
31.469	1.250
31.472	1.250
31.474	1.250
31.476	1.250
31.478	1.250
31.482	1.250
31.485	1.250
31.487	1.500
31.490	1.500
31.492	1.500
31.496	1.500
31.498	1.500
31.501	1.500
31.503	1.500
31.506	1.500
31.509	1.500
31.512	1.750
31.515	1.750
31.518	1.750
31.522	1.750
31.525	1.750
31.527	1.750
31.530	1.750
31.534	1.750
31.536	1.750
31.538	1.750
31.541	1.750
31.544	2.000
31.547	2.000
31.549	2.000
31.552	2.000
31.555	2.000
31.559	2.000
31.562	2.000
31.564	2.000
31.567	2.000
31.571	2.000
31.573	2.000
31.576	2.000
31.578	2.000
31.582	2.250
31.585	2.250
31.587	2.250
31.589	2.250
31.592	2.250
31.595	2.250
31.597	2.250
31.600	2.250
31.602	2.250
31.606	2.250
31.608	2.250
31.611	2.250
31.614	2.250
31.617	2.250
31.620	2.250
31.623	2.250
31.626	2.250
31.628	2.250
31.630	2.250
31.631	2.250
31.633	2.250
31.637	2.250
31.640	2.250
31.642	2.250
31.645	2.500
31.648	2.500
31.651	2.500
31.654	2.500
31.656	2.500
31.658	2.500
31.662	2.500
31.665	2.500
31.668	2.500
31.670	2.500
31.673	2.500
31.676	2.500
31.678	2.500
31.680	2.500
31.683	2.500
31.686	2.500
31.689	2.500
31.692	2.500
31.694	2.500
31.696	2.500
31.700	2.500
31.703	2.500
31.705	2.500
31.708	2.500
31.711	2.500
31.714	2.250
31.716	2.250
31.718	2.250
31.721	2.250
31.724	2.250
31.727	2.250
31.730	2.250
31.733	2.250
31.736	2.250
31.739	2.250
31.742	2.250
31.745	2.250
31.748	2.250
31.751	2.250
31.754	2.250
31.756	2.250
31.757	2.250
31.761	2.250
31.764	2.250
31.766	2.250
31.769	2.000
31.771	2.000
31.775	2.000
31.777	2.000
31.780	2.000
31.783	2.000
31.786	2.000
31.789	2.000
31.792	2.000
31.794	2.000
31.797	2.000
31.800	2.000
31.803	2.000
31.805	1.750
31.808	1.750
31.812	1.750
31.814	1.750
31.817	1.750
31.819	1.750
31.822	1.750
31.826	1.750
31.828	1.750
31.831	1.750
31.833	1.500
31.836	1.500
31.839	1.500
31.841	1.500
31.843	1.500
31.846	1.500
31.849	1.500
31.852	1.500
31.855	1.500
31.858	1.250
31.861	1.250
31.864	1.250
31.867	1.250
31.869	1.250
31.872	1.250
31.875	1.250
31.878	1.250
31.881	1.250
31.882	1.000
31.886	1.000
31.889	1.000
31.892	1.000
31.894	1.000
31.897	1.000
31.901	1.000
31.903	1.000
31.906	0.750
31.908	0.750
31.911	0.750
31.914	0.750
31.917	0.750
31.919	0.750
31.922	0.750
31.925	0.500
31.928	0.500
31.930	0.500
31.932	0.500
31.935	0.500
31.938	0.500
31.941	0.500
31.944	0.500
31.947	0.250
31.950	0.250
31.953	0.250
31.956	0.250
31.958	0.250
31.961	0.250
31.964	0.250
31.966	0.000
31.969	0.000
31.971	0.000
31.975	0.000
31.978	0.000
31.981	0.000
31.983	0.000
31.986	0.000
31.989	-0.250
31.992	-0.250
31.995	-0.250
31.997	-0.250
32.001	-0.250
32.005	-0.250
32.007	-0.500
32.009	-0.500
32.011	-0.500
32.013	-0.500
32.016	-0.500
32.019	-0.500
32.022	-0.500
32.025	-0.500
32.027	-0.500
32.029	-0.750
32.033	-0.750
32.036	-0.750
32.038	-0.750
32.041	-0.750
32.044	-0.750
32.047	-0.750
32.049	-0.750
32.052	-1.000
32.055	-1.000
32.059	-1.000
32.061	-1.000
32.064	-1.000
32.066	-1.000
32.070	-1.000
32.072	-1.000
32.075	-1.250
32.077	-1.250
32.081	-1.250
32.084	-1.250
32.087	-1.250
32.089	-1.250
32.092	-1.250
32.095	-1.250
32.098	-1.250
32.104	-1.500
32.107	-1.500
32.111	-1.500
32.113	-1.500
32.117	-1.500
32.119	-1.500
32.123	-1.500
32.126	-1.500
32.129	-1.500
32.131	-1.750
32.133	-1.750
32.136	-1.750
32.139	-1.750
32.142	-1.750
32.144	-1.750
32.147	-1.750
32.151	-1.750
32.153	-1.750
32.155	-1.750
32.158	-1.750
32.161	-1.750
32.164	-1.750
32.167	-2.000
32.170	-2.000
32.173	-2.000
32.175	-2.000
32.178	-2.000
32.180	-2.000
32.183	-2.000
32.186	-2.000
32.189	-2.000
32.192	-2.000
32.194	-2.000
32.197	-2.000
32.201	-2.000
32.204	-2.000
32.206	-2.000
32.209	-2.000
32.212	-2.000
32.215	-2.000
32.217	-2.000
32.219	-2.000
32.221	-2.000
32.224	-2.000
32.228	-2.250
32.230	-2.250
32.233	-2.250
32.236	-2.250
32.240	-2.250
32.242	-2.250
32.245	-2.250
32.247	-2.250
32.251	-2.250
32.254	-2.250
32.256	-2.250
32.258	-2.250
32.261	-2.250
32.264	-2.250
32.267	-2.250
32.270	-2.250
32.273	-2.250
32.277	-2.250
32.279	-2.250
32.281	-2.250
32.284	-2.250
32.287	-2.250
32.290	-2.250
32.293	-2.250
32.296	-2.250
32.298	-2.250
32.301	-2.250
32.304	-2.250
32.307	-2.000
32.309	-2.000
32.313	-2.000
32.316	-2.000
32.318	-2.000
32.320	-2.000
32.324	-2.000
32.327	-2.000
32.330	-2.000
32.333	-2.000
32.336	-2.000
32.339	-2.000
32.341	-2.000
32.344	-2.000
32.346	-2.000
32.350	-2.000
32.352	-2.000
32.355	-2.000
32.358	-2.000
32.361	-1.750
32.364	-1.750
32.367	-1.750
32.369	-1.750
32.371	-1.750
32.375	-1.750
32.378	-1.750
32.381	-1.750
32.383	-1.750
32.386	-1.750
32.389	-1.750
32.392	-1.750
32.395	-1.750
32.397	-1.500
32.401	-1.500
32.404	-1.500
32.406	-1.500
32.409	-1.500
32.412	-1.500
32.415	-1.500
32.418	-1.500
32.421	-1.500
32.423	-1.500
32.426	-1.250
32.429	-1.250
32.431	-1.250
32.433	-1.250
32.437	-1.250
32.440	-1.250
32.443	-1.250
32.445	-1.250
32.448	-1.250
32.452	-1.000
32.455	-1.000
32.457	-1.000
32.460	-1.000
32.465	-1.000
32.467	-1.000
32.469	-1.000
32.472	-1.000
32.475	-0.750
32.478	-0.750
32.481	-0.750
32.483	-0.750
32.486	-0.750
32.490	-0.750
32.493	-0.750
32.495	-0.750
32.498	-0.500
32.501	-0.500
32.504	-0.500
32.507	-0.500
32.509	-0.500
32.512	-0.500
32.515	-0.500
32.518	-0.250
32.521	-0.250
32.523	-0.250
32.527	-0.250
32.530	-0.250
32.532	-0.250
32.534	-0.250
32.538	-0.250
32.541	0.000
32.544	0.000
32.546	0.000
32.548	0.000
32.552	0.000
32.555	0.000
32.557	0.000
32.560	0.250
32.563	0.250
32.566	0.250
32.569	0.250
32.571	0.250
32.574	0.250
32.578	0.250
32.580	0.500
32.583	0.500
32.586	0.500
32.590	0.500
32.591	0.500
32.594	0.500
32.597	0.500
32.601	0.750
32.604	0.750
32.606	0.750
32.608	0.750
32.612	0.750
32.615	0.750
32.618	0.750
32.621	0.750
32.624	1.000
32.628	1.000
32.630	1.000
32.632	1.000
32.635	1.000
32.638	1.000
32.641	1.000
32.643	1.000
32.646	1.250
32.649	1.250
32.652	1.250
32.655	1.250
32.658	1.250
32.661	1.250
32.665	1.250
32.667	1.250
32.670	1.500
32.672	1.500
32.674	1.500
32.678	1.500
32.680	1.500
32.683	1.500
32.685	1.500
32.689	1.500
32.692	1.500
32.694	1.500
32.697	1.750
32.700	1.750
32.703	1.750
32.706	1.750
32.709	1.750
32.712	1.750
32.715	1.750
32.718	1.750
32.720	1.750
32.722	1.750
32.725	2.000
32.729	2.000
32.731	2.000
32.734	2.000
32.737	2.000
32.740	2.000
32.743	2.000
32.746	2.000
32.749	2.000
32.752	2.000
32.755	2.000
32.757	2.000
32.759	2.000
32.762	2.000
32.766	2.250
32.768	2.250
32.771	2.250
32.774	2.250
32.777	2.250
32.780	2.250
32.783	2.250
32.786	2.250
32.789	2.250
32.792	2.250
32.796	2.250
32.798	2.250
32.801	2.250
32.804	2.250
32.807	2.250
32.810	2.250
32.812	2.250
32.816	2.250
32.819	2.250
32.821	2.250
32.824	2.250
32.827	2.250
32.830	2.250
32.833	2.250
32.836	2.250
32.839	2.250
32.842	2.250
32.845	2.250
32.848	2.250
32.851	2.250
32.855	2.250
32.857	2.250
32.860	2.250
32.863	2.250
32.867	2.250
32.869	2.250
32.872	2.250
32.874	2.250
32.877	2.250
32.880	2.250
32.882	2.250
32.884	2.250
32.886	2.250
32.890	2.250
32.893	2.250
32.896	2.250
32.899	2.250
32.902	2.250
32.906	2.250
32.908	2.250
32.911	2.250
32.914	2.250
32.917	2.250
32.920	2.250
32.923	2.250
32.924	2.250
32.927	2.250
32.930	2.250
32.933	2.250
32.936	2.250
32.939	2.250
32.943	2.250
32.945	2.000
32.948	2.000
32.950	2.000
32.953	2.000
32.956	2.000
32.959	2.000
32.962	2.000
32.965	2.000
32.968	2.000
32.970	2.000
32.973	2.000
32.975	2.000
32.977	2.000
32.981	2.000
32.983	1.750
32.987	1.750
32.989	1.750
32.992	1.750
32.996	1.750
32.999	1.750
33.001	1.750
33.004	1.750
33.007	1.750
33.010	1.750
33.012	1.500
33.014	1.500
33.017	1.500
33.020	1.500
33.023	1.500
33.026	1.500
33.029	1.500
33.032	1.500
33.036	1.500
33.038	1.250
33.041	1.250
33.044	1.250
33.047	1.250
33.049	1.250
33.052	1.250
33.055	1.250
33.058	1.250
33.062	1.000
33.065	1.000
33.068	1.000
33.071	1.000
33.074	1.000
33.076	1.000
33.080	1.000
33.083	1.000
33.086	0.750
33.088	0.750
33.090	0.750
33.093	0.750
33.096	0.750
33.099	0.750
33.101	0.750
33.104	0.500
33.107	0.500
33.110	0.500
33.113	0.500
33.116	0.500
33.120	0.500
33.123	0.500
33.125	0.500
33.129	0.250
